popularity,track,album_name,artist,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,La piscine,Été 2014,Joy Squander,272440,FALSE,0.924,0.384,9,-12.535,0,0.258,0.0658,0.0419,0.336,0.786,129.988,272440,4
0,Sand,Blend - EP,Thylacine,236152,FALSE,0.633,0.797,5,-7.207,1,0.0561,0.348,0.858,0.076,0.62,180.018,236153,3
0,Peers (Single),Peers (Bonus Track),Dad Rocks!,183472,FALSE,0.444,0.583,2,-10.612,1,0.0372,0.217,0,0.348,0.57,95.996,183473,4
0,Leave My Room,Leave My Room - EP,DBFC,327692,FALSE,0.703,0.612,11,-8.865,1,0.0314,0.00147,0.789,0.0658,0.517,120.992,327693,4
0,White Techno Funk,2980,The Hacker,370933,FALSE,0.803,0.859,2,-9.342,1,0.0533,2.14e-5,0.902,0.0829,0.312,126.995,370933,4
58,Walking with Elephants,Walking With Elephants,Ten Walls,325520,FALSE,0.78,0.633,9,-6.81,0,0.0424,0.00627,0.892,0.0612,0.582,120.007,325521,4
0,The Renegade,The Renegade EP,Friend Within,423571,FALSE,0.785,0.913,0,-4.903,1,0.0524,0.00231,0,0.931,0.512,124.923,423572,4
58,Lost Memory,Lost Memory,Boris Brejcha,462719,FALSE,0.876,0.458,11,-11.519,1,0.0763,0.0146,0.908,0.111,0.139,124.999,462720,3
0,Amarilla Maracuyá,Capicúa,Animal Chuki,184235,FALSE,0.623,0.783,2,-6.766,1,0.046,0.014,0.932,0.396,0.631,169.967,184235,4
2,Mess With Us,Mess With Us,Compact Disk Dummies,270613,FALSE,0.466,0.946,8,-5.796,1,0.0356,1.35e-4,0.382,0.162,0.473,150.013,270613,4
29,Gremlins,Gremlins (Lfe),La Fine Equipe,203817,TRUE,0.628,0.826,4,-3.977,0,0.349,0.207,0,0.175,0.684,86.911,203818,4
0,Crash Course,Through the Circles - EP,La Mverte,322945,FALSE,0.813,0.632,8,-7.629,1,0.0663,4.91e-5,0.902,0.104,0.799,122.047,322946,4
33,Lonely Daze,Everybody Down,Kate Tempest,238381,FALSE,0.836,0.69,10,-6.117,0,0.273,0.0713,1.06e-5,0.127,0.87,96.703,238381,4
29,Rebellion,Oso Leone,oso leone,272146,FALSE,0.608,0.441,9,-10.026,0,0.0259,0.386,0.0011,0.0985,0.232,102.013,272147,4
2,Six Gun Johnny,Been in the Wars,Money For Rope,176255,FALSE,0.165,0.843,4,-6.824,0,0.0483,9.6e-5,0.129,0.387,0.324,76.587,176255,4
10,Stomper,The Ringo Jets,The Ringo Jets,238533,FALSE,0.331,0.637,7,-5.886,1,0.0509,0.0203,0.00121,0.11,0.594,172.613,238533,4
6,Kid,Midtown (Jaw & Friends),President Bongo,307522,FALSE,0.595,0.297,5,-13.324,0,0.0662,0.268,0.493,0.253,0.236,121.999,307523,4
41,Sometimes I Feel So Deserted,Born In The Echoes,The Chemical Brothers,311976,FALSE,0.671,0.823,10,-6.204,1,0.0571,0.00781,0.0535,0.147,0.45,119.984,311977,4
33,Gare Du Nord,Black Billionaires,Carte Blanche,239731,FALSE,0.849,0.704,1,-6.796,1,0.302,0.00633,0.703,0.0837,0.592,130.063,239732,4
0,Goo,Goo/Pool,Pistol Disco,275498,FALSE,0.479,0.715,9,-10.486,0,0.05,0.442,0.0699,0.375,0.0602,127.959,275498,4
20,Sha! Shtil!,Sha! Shtil! / The Boogieman - EP,G.Vump,296675,FALSE,0.926,0.519,7,-7.818,1,0.092,0.202,1.88e-4,0.0773,0.358,127.99,296675,4
34,Nobody Rules the Streets,Bromance #3 - Single,Brodinski,267493,FALSE,0.892,0.557,4,-2.56,0,0.0704,0.00255,0.294,0.431,0.307,127.993,267494,4
0,Prince Of Castle,Prince Of Castle,Jaffinson,267480,FALSE,0.796,0.877,6,-5.675,0,0.529,0.0256,0.0194,0.238,0.311,131.02,267481,4
1,Odessa,Swim,Caribou,315506,FALSE,0.706,0.913,1,-5.627,1,0.0369,0.0035,0.0502,0.333,0.622,118.001,315507,4
17,This Boy's In Love,This Boy's In Love,The Presets,250053,FALSE,0.49,0.97,10,-2.76,0,0.0426,0.00132,0.00232,0.343,0.914,122.951,250053,4
0,Grey Matter,Grey Matter,Pan-Pot,450147,FALSE,0.809,0.596,4,-10.407,0,0.124,0.054,0.918,0.113,0.102,124.004,450147,4
0,Light Falls,Light Falls,Attaque,347628,FALSE,0.772,0.815,6,-7.881,1,0.0606,0.0242,0.778,0.145,0.178,128.012,347629,4
30,Chrome Knight,"Next of Kin, Mark II - EP",Surkin,214226,FALSE,0.583,0.894,11,-4.925,0,0.0558,0.021,0.00838,0.169,0.588,132.068,214227,4
41,Heartbreaker,Heartbreaker,MSTRKRFT,194013,FALSE,0.551,0.858,0,-4.882,0,0.0981,0.0621,1.02e-4,0.354,0.422,128.05,194013,4
3,Percolator Meme,Meme Is the New Riddim - EP,Teeth,314030,FALSE,0.796,0.81,6,-7.147,1,0.0751,6.1e-4,0.605,0.0848,0.166,129.365,314030,4
9,Malta,Malta,Reuben Keeney,428503,FALSE,0.938,0.588,7,-7.303,1,0.0883,0.00159,0.718,0.205,0.25,126.997,428504,4
0,Kiwi,Kiwi / Toadstool - EP,Para One,489801,FALSE,0.535,0.955,8,-7.487,0,0.059,0.479,0.92,0.0641,0.687,127,489802,4
54,Electric Feel - Justice Remix,Electric Feel (Justice Remix),MGMT,327386,FALSE,0.625,0.815,11,-3.915,1,0.177,0.0479,0.0981,0.07,0.527,107.271,327387,4
0,Kiwi,Kiwi / Toadstool - EP,Para One,489801,FALSE,0.535,0.955,8,-7.487,0,0.059,0.479,0.92,0.0641,0.687,127,489802,4
47,Flat Beat,Flat Beat,Mr. Oizo,325173,FALSE,0.924,0.42,0,-11.67,1,0.578,2.43e-4,0.214,0.403,0.455,128.977,325173,4
0,Under the Sun - Hervé's Ain't No Sunshine Mix,Go Up to Get Down Remixes,Kidda,322106,FALSE,0.774,0.679,2,-5.632,1,0.0986,0.0095,0.0498,0.0832,0.465,126.051,322107,4
48,Untrust Us,Crystal Castles,Crystal Castles,186373,FALSE,0.604,0.823,11,-5.389,0,0.0276,0.0429,0.128,0.117,0.19,125.876,186373,4
2,Freak People,Freak People,Noob,419520,FALSE,0.825,0.644,0,-6.238,1,0.0414,0.00861,0.583,0.0842,0.671,124.989,419520,4
32,The Pope Of Dope,The Pope Of Dope,Party Harders,250312,FALSE,0.683,0.897,7,-2.665,1,0.179,0.0211,0.0208,0.156,0.697,128.002,250312,4
0,Rainbow Man,Rainbow Man,Busy P,214626,FALSE,0.763,0.754,9,-9.768,1,0.208,0.028,0.923,0.129,0.392,104.036,214627,4
0,Viol - Original Mix,Conspiracy Pt.2,Gesaffelstein,343878,FALSE,0.597,0.839,7,-6.964,1,0.0377,7.59e-5,0.825,0.55,0.202,108.993,343878,4
3,Dirty & Hard,Dirty & Hard,Djedjotronic,209333,FALSE,0.894,0.862,7,-5.829,1,0.141,0.335,1.01e-4,0.133,0.831,125.029,209333,4
9,I Just Want You to Know,Reset EP,Sldghmr,252386,FALSE,0.873,0.583,8,-4.808,0,0.279,0.0266,0.13,0.101,0.658,119.909,252386,4
5,Lost thought part 1,My Toyz,Popof,420320,FALSE,0.717,0.658,1,-8.459,0,0.0546,0.0224,0.846,0.0458,0.456,129.992,420320,3
6,We Are the Ones,Happiness Was a Light Sleeper - EP,Herr Styler,229669,FALSE,0.756,0.857,8,-6.04,1,0.0364,0.0244,0,0.271,0.555,117.017,229669,4
0,Say Whoa (Sinden Remix),Kitsuné: Say Whoa - EP,A-Trak,287746,FALSE,0.817,0.728,4,-6.514,0,0.0601,1.88e-4,0.47,0.0201,0.652,127.023,287747,4
0,Wake Me Up,Passion,Para One,197489,FALSE,0.532,0.907,4,-7.066,0,0.19,0.199,0.223,0.0541,0.694,136.078,197490,4
33,Body Talk,Ralph Lawson - Content,Huxley,343899,FALSE,0.804,0.908,1,-9.545,0,0.0543,0.0137,0.887,0.0714,0.727,124.993,343900,4
2,Dry,Wet / Dry EP,Style of Eye,354847,FALSE,0.843,0.562,7,-7.566,1,0.0567,0.0636,0.88,0.0696,0.122,124.978,354989,4
0,The Salmon Dance - Crookers 'Wow' Mix,The Salmon Dance,The Chemical Brothers,316906,FALSE,0.794,0.73,11,-4.58,1,0.0538,0.0548,0.0329,0.0703,0.353,130.046,316907,4
2,I Think I Like It,Fix Your Accent,Fake Blood,335800,FALSE,0.727,0.847,1,-6.021,1,0.217,0.014,0.128,0.144,0.64,128.015,335800,4
0,Desert In the City - Remix,Desert In the City Ep,Abstract Sound Project,346610,FALSE,0.735,0.888,11,-3.781,0,0.0622,7.64e-5,0.889,0.0588,0.648,128.005,346610,4
2,It's The Beat (Shit Robot Remix),SAMPLE AND HOLD: Attack Decay Sustain Release REMIXED,Simian Mobile Disco,493600,FALSE,0.716,0.967,8,-5.815,1,0.038,0.00126,0.508,0.116,0.725,127.019,493600,4
2,I Was Sober,Answers / Dinosaurs With Guns / I Was Sober - EP,Teki Latex,343620,FALSE,0.807,0.71,3,-10.51,1,0.0613,0.0751,0.886,0.0727,0.868,126.008,343621,4
0,Gossip Rats 128BPM,Gossip Rats,dOP,407129,FALSE,0.69,0.823,7,-7.785,1,0.0449,0.0108,0.916,0.528,0.433,128.008,407130,4
0,Nervous Dude - Dinamics remix,Nervous Dude,Loony Wise Men,264057,FALSE,0.818,0.614,11,-3.823,1,0.0701,1.46e-4,0.544,0.351,0.782,124.987,264375,4
40,Fade Out Lines - Chopstick & Johnjon Remix,Fade Out Lines (And Remixes),The Avener,411720,FALSE,0.829,0.639,6,-10.25,1,0.0879,0.0291,0.245,0.0818,0.432,119.993,411720,4
0,Gravity's Rainbow - VanSheTech Remix,Magick,Klaxons,211053,FALSE,0.28,0.697,0,-10.408,1,0.042,0.124,0.00763,0.351,0.639,161.22,211053,4
0,Fuse,Koax (Remixes),Apparat,221373,FALSE,0.799,0.739,1,-10.044,1,0.12,0.0113,0.771,0.142,0.5,124.801,221373,4
1,End Of The World - TWR72 Remix,End Of The World,Alex Metric,394261,FALSE,0.649,0.661,3,-7.752,0,0.0387,2.07e-4,0.79,0.0897,0.332,127.936,394261,4
41,Animal Rights,4x4=12,deadmau5,375048,FALSE,0.976,0.406,11,-6.962,0,0.288,1.79e-4,0.17,0.676,0.387,128.015,375049,4
10,My Head - Para One Remix,Oi Oi Oi Remixed,Boys Noize,372976,FALSE,0.778,0.856,6,-4.97,1,0.193,0.00179,0.685,0.0891,0.579,130.966,372976,4
0,Sha! Shtill! (L-Vis 1990 Remix),This Is Burns 001: European Sex Music,Gucci Vump,424175,FALSE,0.729,0.512,1,-12.49,1,0.0512,0.00292,0.535,0.201,0.203,127.997,424176,4
14,Put Your Hands Together,Unpatterns,Simian Mobile Disco,440306,FALSE,0.794,0.738,4,-9.953,1,0.0589,0.127,0.805,0.0767,0.0375,122.978,440307,4
0,Kiho,Kitsuné Parisien II (Deluxe Edition),Beataucue,251653,FALSE,0.782,0.788,3,-6.776,1,0.309,0.0155,0.0308,0.21,0.774,127.986,251653,4
0,Arym,Kitsuné Parisien 3 (Deluxe Edition),Monsieur Monsieur,291499,FALSE,0.704,0.929,2,-6.194,1,0.0531,8.36e-5,0.881,0.104,0.163,126.018,291500,4
4,Don't Believe the Hype - Housemeister Remix,Oi Oi Oi Remixed,Boys Noize,358960,FALSE,0.588,0.825,8,-5.676,1,0.347,8.62e-4,0.81,0.12,0.507,128.004,358960,4
1,Tonight,Away From The Sea (Version Japonaise),Yuksek,253480,FALSE,0.664,0.764,8,-3.952,1,0.0502,0.0266,0.00496,0.0767,0.263,128.96,253480,4
5,I Want You Back,I Want You Back - EP,Surkin,201288,FALSE,0.57,0.899,9,-5.574,0,0.214,0.0405,9.5e-5,0.612,0.856,139.87,201288,4
44,Wayfarer,1986 - EP,Kavinsky,269720,FALSE,0.597,0.873,11,-7.335,0,0.0371,2.79e-4,0.696,0.307,0.382,125.413,269720,4
0,Highway,Songs for Abel - Single,High Powered Boys,222320,FALSE,0.598,0.902,5,-4.8,0,0.0369,0.00607,0.534,0.519,0.627,129.006,222320,4
1,Requiem,Requiem,Ten Walls,450500,FALSE,0.81,0.71,1,-11.372,1,0.0576,0.0125,0.891,0.0565,0.881,120.006,450500,4
17,Bora Vocal,Bora - EP,Rone,337920,FALSE,0.662,0.374,5,-18.621,1,0.0512,0.636,0.527,0.0876,0.172,124.988,337920,4
0,DVNO - Justice Remix,Dvno,Justice,349004,FALSE,0.562,0.995,0,-2.759,0,0.409,0.00122,0.568,0.372,0.0856,119.995,349005,4
10,My Friend Dario - Extended Version,My Friend Dario,Vitalic,277240,FALSE,0.639,0.942,4,-5.641,1,0.0456,2.44e-4,0.773,0.718,0.877,133.252,277240,4
7,Dinosaurs With Guns,Answers / Dinosaurs With Guns / I Was Sober - EP,Teki Latex,388794,FALSE,0.814,0.467,1,-9.533,1,0.0713,0.00278,0.365,0.321,0.416,127.96,388795,4
0,Destiny feat. Pional,Fin,John Talabot,293626,FALSE,0.649,0.8,10,-9.663,0,0.0345,0.0361,0.343,0.0708,0.342,111.001,293627,4
43,Zdarlight,Idealism,Digitalism,340773,FALSE,0.779,0.503,9,-7.349,0,0.0527,0.00807,0.827,0.0696,0.59,123.973,340773,4
4,We Share Our Mothers Health - Trentemoller Remix,We Share Our Mothers Health,The Knife,480333,FALSE,0.788,0.662,1,-7.889,1,0.057,0.00243,0.223,0.0656,0.388,122.996,480333,4
21,If I Ever Feel Better (I'd Go to the Disco),if i ever feel better,Phoenix,369466,FALSE,0.71,0.725,5,-6.394,0,0.113,2.59e-4,0.85,0.0428,0.729,128.867,369467,4
0,Fan Out,Silver Island - EP,Surkin,236129,FALSE,0.562,0.931,8,-7.317,0,0.368,2.94e-5,0.276,0.303,0.248,124.045,236130,4
29,Losing My Patience,From The Cradle To The Rave,Shit Robot,258920,FALSE,0.827,0.571,11,-8.838,0,0.0601,0.00943,0.39,0.313,0.977,119.989,258920,4
9,Over Here - Brendon Moeller Remix,I Love Techno 2014,Appleblim,403809,FALSE,0.8,0.573,7,-13.723,1,0.118,0.0157,0.886,0.653,0.34,126.02,403810,4
30,Prime Time of Your Life - Para One Remix,Human After All (Remixes),Daft Punk,231560,FALSE,0.44,0.74,7,-4.836,1,0.155,1.04e-4,0.856,0.061,0.795,128.004,231560,4
0,No More Violence,PNAU,PNAU,293933,FALSE,0.524,0.874,1,-4.128,1,0.0972,3.06e-4,0.0567,0.0771,0.374,124.85,293934,4
7,Mind Dimension 2,Ciao! + bonus remixes,Tiga,276853,FALSE,0.747,0.483,7,-8.248,1,0.058,0.0125,0.00435,0.268,0.398,125.012,276853,4
4,The Face Of The Planet,The Face Of The Planet,The Subs,251286,FALSE,0.78,0.932,2,-2.458,0,0.0893,0.0153,0.0212,0.498,0.521,127.973,251286,4
37,Confess To Me,Settle (Special Edition),Disclosure,250129,FALSE,0.558,0.79,8,-7.938,1,0.193,0.0357,0.00148,0.176,0.427,123.918,250130,4
0,My Moon My Man - Boys Noize Classic Mix,The Reminder,Feist,400040,FALSE,0.632,0.486,4,-9.641,0,0.144,0.256,0.0213,0.345,0.475,124.478,400040,4
18,Wrong - Trentemøller Club Remix,Reworked/Remixed,Depeche Mode,413533,FALSE,0.569,0.945,4,-3.236,0,0.0437,0.00347,0.0179,0.129,0.674,163.831,413533,4
0,Nyc Beat - Mstrkrft Remix,Southern Fried & Tested 2 (Unmixed Version),Armand Van Helden,301053,FALSE,0.791,0.567,7,-6.125,1,0.0947,2.1e-4,0.733,0.0441,0.839,130.013,301053,4
0,Overdrive - Radio Edit,Overdrive (Radio Edit),Lifelike,210413,FALSE,0.67,0.993,9,-4.833,1,0.147,0.00467,0.675,0.101,0.28,118.025,210413,4
0,Quite Like,Quite Like - Single,Her,244622,FALSE,0.885,0.501,6,-8.661,0,0.275,0.628,0.0595,0.0894,0.272,81.999,244622,4
38,Dimanche,Dimanche - EP,Claap!,273829,FALSE,0.802,0.329,0,-13.987,0,0.0604,0.023,0.189,0.0726,0.321,93.99,273830,4
23,I'm Yours Tonight (feat. Brenton Mattheus & Lambert McGaughy),I'm Yours Tonight (feat. Brenton Mattheus & Lambert McGaughy),Televisor,244714,FALSE,0.676,0.754,1,-5.144,0,0.0343,0.123,4.78e-6,0.138,0.78,105.043,244714,4
0,In the City,Kitsuné: In the City - EP,The Swiss,268578,FALSE,0.755,0.925,5,-2.963,0,0.046,0.00298,0.0011,0.0851,0.676,120.052,268578,4
0,Raindrop - Radio Edit,Raindrop,Grum,211983,FALSE,0.524,0.934,1,-5.579,1,0.0627,0.0059,0.0734,0.146,0.449,125.997,211984,4
0,Elouisa,Kitsuné: Elouisa (Extended) - EP,The Swiss,316654,FALSE,0.806,0.823,6,-3.998,0,0.103,0.0229,1.31e-6,0.109,0.767,119.956,316655,4
8,One In a Million,One In a Million - EP,Data,236680,FALSE,0.652,0.885,1,-3.716,1,0.263,0.305,1.03e-6,0.251,0.314,121.021,236681,4
1,My Mind Is Old (Alex Gopher Remix),My Mind Is Old (Remixes) - EP,The Popopopops,231578,FALSE,0.564,0.713,8,-5.411,0,0.0299,9.53e-5,0,0.0871,0.201,105.958,231579,4
4,Supernature Love (Album Rework),Timelapse,Digikid84,223333,FALSE,0.62,0.803,9,-5.814,0,0.0291,2.94e-4,0.394,0.122,0.402,124.969,223333,4
1,Do You Feel The Same? - Zac Samuel Remix,Do You Feel The Same?,Hercules & Love Affair,323134,FALSE,0.752,0.87,9,-6.486,0,0.057,0.021,0.0161,0.683,0.882,121.972,323135,4
11,Shooting Stars,Bag Raiders (Deluxe),Bag Raiders,235813,FALSE,0.649,0.716,11,-6.232,1,0.0445,0.0879,0.03,0.0824,0.503,124.968,235813,4
0,Moonshine,Kitsuné Maison Compilation 15,Jake Bullit,233498,FALSE,0.796,0.648,7,-8.19,1,0.193,0.0352,0.0104,0.215,0.398,110.032,233498,4
17,"Right Here, Right Now - Kenny Summit Club Mix","Right Here, Right Now (Remixes)",Giorgio Moroder,388186,FALSE,0.776,0.782,2,-7.377,1,0.0475,0.00183,0.548,0.0316,0.532,119.995,388187,4
0,Continuum (Ghost of Venice Remix),Relativity By Nite,Lemaitre,331707,FALSE,0.718,0.632,5,-6.563,0,0.0491,0.142,0.392,0.0553,0.777,122.986,331707,4
0,Deezy Daisy (Oliver Nelson Remix),Kitsuné Maison Compilation 15,Portland,268947,FALSE,0.689,0.721,5,-7.4,1,0.0346,0.0187,0.0152,0.168,0.743,117.003,268947,4
0,Why - feat. Ruckazoid,By Your Side,Breakbot,322040,FALSE,0.776,0.74,9,-6.408,0,0.0519,0.198,0,0.291,0.352,126.028,322040,4
53,Santa Claus Goes Straight To The Ghetto,Christmas On Death Row,Nate Dogg,350106,TRUE,0.762,0.599,1,-6.665,1,0.191,0.0426,1.3e-6,0.437,0.873,79.377,350107,4
44,Last Christmas,Christmas Hits,Wham!,266146,FALSE,0.735,0.645,11,-8.147,0,0.0273,0.277,0,0.458,0.881,106.753,266147,4
39,Xmas On Soul,Christmas In The Dogghouse,Snoop Dogg,244066,TRUE,0.676,0.511,6,-11.512,1,0.159,0.174,0,0.059,0.672,94.042,244066,4
51,Merry Muthafuckin' Xmas,5150 Home 4 Tha Sick,Eazy-E,356240,TRUE,0.766,0.875,11,-5.209,1,0.309,0.0237,0,0.112,0.665,94.184,356240,4
17,Blue Christmas,Elvis' Christmas Album,Elvis Presley,128870,FALSE,0.466,0.269,4,-16.687,1,0.0412,0.906,0.00162,0.132,0.569,92.641,128871,4
28,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Christmas Hits,Frank Sinatra,155413,FALSE,0.639,0.345,2,-9.618,1,0.0639,0.915,0,0.334,0.818,142.182,155413,4
47,What Child Is This?,Christmas Songs,Bad Religion,113160,FALSE,0.409,0.976,0,-2.856,1,0.0737,5.73e-4,0.00133,0.0911,0.455,145.01,113160,4
32,Xmas Trees,Christmas In The Dogghouse,Kurupt,135652,TRUE,0.73,0.471,0,-10.776,1,0.296,0.225,1.14e-5,0.131,0.637,88.064,135653,4
30,Christmas In Hollis,Christmas Hits,Run–D.M.C.,178853,FALSE,0.823,0.583,11,-11.404,0,0.173,0.00429,1.08e-4,0.109,0.616,95.11,178853,4
41,Thank God It's Christmas - 2011 Remaster,The Platinum Collection (2011 Remaster),Queen,261613,FALSE,0.285,0.423,7,-8.787,1,0.0294,0.239,0,0.181,0.312,71.993,261613,4
42,Christmas In Hollis,Christmas Rap,Run–D.M.C.,178733,FALSE,0.817,0.518,2,-13.881,1,0.174,0.00299,8.11e-5,0.0871,0.646,95.165,178733,4
40,What Child Is This? (Greensleeves),What Child Is This? (Greensleeves),August Burns Red,186218,FALSE,0.201,0.973,0,-4.2,0,0.166,3.05e-5,0.885,0.358,0.126,175.091,186219,3
1,Christmas,Tommy (Remastered 2013 Super Deluxe Edition),The Who,274766,FALSE,0.479,0.566,7,-9.516,1,0.0455,0.142,0,0.122,0.484,109.785,274767,4
5,A Christmas Fucking Miracle,Run the Jewels,Run The Jewels,261440,TRUE,0.734,0.812,9,-6.13,0,0.156,0.0754,0,0.0766,0.168,106.051,261440,4
0,Sick Life,Universal Struggle,Knuckledust,156986,FALSE,0.216,0.948,11,-3.82,1,0.104,3.84e-5,1.6e-4,0.366,0.36,166.391,156987,3
0,Take The Night Off,Death To Tyrants,Sick Of It All,162293,FALSE,0.314,0.992,7,-2.723,0,0.136,6.16e-5,1.37e-4,0.141,0.203,95.692,162293,4
3,New Noise,The E.P. Compilation,Refused,312720,FALSE,0.68,0.763,9,-8.158,1,0.0908,0.0045,0.00462,0.106,0.385,105.902,312720,4
0,Voice Of Rebellion,Voice Of Rebellion,Pro-Pain,245346,FALSE,0.609,0.959,7,-5.818,1,0.0861,0.00179,0.11,0.369,0.342,91.983,245347,4
36,Sworn Enemy,As Real As It Gets,Sworn Enemy,216600,FALSE,0.32,0.946,11,-5.289,1,0.114,4.21e-4,0,0.152,0.134,76.69,216600,4
40,Caboose,Progression Through Unlearning,Snapcase,153586,FALSE,0.424,0.958,6,-4.167,1,0.0983,6.06e-5,1.03e-5,0.376,0.559,98.287,153587,4
29,Shark Ethic,Merciless,Most Precious Blood,220453,FALSE,0.267,0.932,5,-5.454,1,0.102,7.94e-5,0.482,0.308,0.196,82.672,220453,4
28,Hail Destroyer,Hail Destroyer,Cancer Bats,196680,TRUE,0.44,0.971,2,-4.349,1,0.0615,1.2e-4,0.777,0.0312,0.263,75.748,196680,4
0,Stay True,Stay True,Deez Nuts,204026,TRUE,0.476,0.96,4,-4.014,0,0.0822,0.00323,0,0.191,0.247,89.056,204027,4
6,Fight Dirty,Best Of Friends/Enemies,25 Ta Life,183773,FALSE,0.28,0.808,9,-4.497,1,0.0398,1.4e-4,5.59e-5,0.185,0.399,83.271,183773,4
17,Dirty Diana,Self Titled EP,Destruction of a King,199028,FALSE,0.331,0.985,7,-3.093,1,0.134,2.69e-4,0.00405,0.328,0.22,100.043,199028,4
27,Silence,Silence Is Betrayal,First Blood,53168,FALSE,0.318,0.992,6,-1.882,1,0.272,1.85e-4,3.35e-6,0.899,0.166,119.964,53168,4
24,Scared Of The Unknown,The Beginning Of The End,Sworn Enemy,220306,FALSE,0.312,0.99,8,-4.089,1,0.13,1.31e-5,7.7e-6,0.0353,0.214,90.489,220307,4
32,Nothing To Prove,Nothing To Prove,H2O,81333,TRUE,0.552,0.97,9,-4.735,1,0.135,0.0246,0,0.215,0.507,156.043,81333,4
24,Misanthropy Pure,Misanthropy Pure,Shai Hulud,268813,FALSE,0.365,0.998,2,-2.921,0,0.101,0.0164,1.92e-4,0.336,0.324,123.805,268813,4
35,Faith Or Forgiveness,Fury And The Fallen Ones,The Ghost Inside,170133,FALSE,0.241,0.994,7,-0.745,1,0.162,1.19e-4,0.00255,0.163,0.528,186.017,170133,4
0,Return To Strength,Keepers Of The Faith,Terror,160973,FALSE,0.396,0.894,7,-6.117,1,0.0599,1.14e-5,0.79,0.312,0.368,178.077,160973,4
4,Gotta Go,Something's Gotta Give,Agnostic Front,215400,FALSE,0.218,0.946,0,-4.648,1,0.114,0.00123,0,0.11,0.244,197.547,215400,4
0,Violent Revolution,Violent Revolution (Bonus Track Version),Kreator,294800,FALSE,0.507,0.994,7,-5.72,1,0.103,1.71e-4,0.0144,0.145,0.166,144.04,294800,4
13,Hardcore Rules,Friendship Loyalty Commitment,25 Ta Life,80986,TRUE,0.207,0.989,6,-5.564,1,0.218,1.18e-4,0.134,0.2,0.323,200.465,80987,4
35,Break Through It All,Count Me In,Death Before Dishonor,181226,FALSE,0.303,0.987,7,-1.502,1,0.161,2.35e-4,0,0.257,0.247,96.607,181227,4
31,The Bond,Diamond,Stick To Your Guns,156626,FALSE,0.283,0.978,6,-4.059,0,0.125,3.58e-6,0.0141,0.081,0.164,140.06,156627,4
0,A Call For Blood,Perseverance (Explicit Version),Hatebreed,185360,TRUE,0.346,0.977,0,-4.879,1,0.121,3.9e-6,4.49e-6,0.338,0.344,82.054,185360,4
0,Protect Ya Chest,Demonstrating My Saiya Style,Rise Of The Northstar,270066,FALSE,0.335,0.81,7,-7.214,1,0.0594,4.98e-4,0.395,0.342,0.149,133.225,270067,4
0,Deadbeats,Isolation,Carpathian,105000,TRUE,0.489,0.933,4,-4.582,1,0.0621,0.0281,3.71e-5,0.434,0.09,121.024,105000,4
41,For My Family,Warriors [Tour Edition],Agnostic Front,142586,FALSE,0.215,0.987,7,-4.598,1,0.0975,0.00163,0,0.146,0.287,182.598,142587,4
0,Like There's No Tomorrow,Stay True,Deez Nuts,164280,TRUE,0.191,0.984,7,-3.533,1,0.147,7.03e-4,0,0.355,0.361,82.787,164280,4
21,Demonstrating My Style,The Best of Madball,Madball,119906,FALSE,0.5,0.972,8,-4.193,1,0.0395,8.37e-4,3.17e-5,0.0681,0.562,111.915,119907,4
39,Firestorm,1991-2001 (Forever True),Earth Crisis,231600,FALSE,0.281,0.911,4,-5.052,1,0.0983,1.43e-5,0.0387,0.129,0.477,86.141,231600,4
0,The Real Me,Quadrophenia (Remixed And Remastered Version),The Who,200620,FALSE,0.493,0.935,1,-6.481,1,0.143,0.0484,0.00283,0.172,0.513,148.901,200620,4
0,Going To A Go-Go,Going To A Go-Go,Smokey Robinson & The Miracles,165786,FALSE,0.617,0.722,7,-9.689,1,0.0327,0.518,0,0.134,0.971,129.605,165787,4
51,Sunny Afternoon - Remastered,This Time Tomorrow (Remastered),The Kinks,216546,FALSE,0.564,0.554,0,-6.63,1,0.0263,0.139,0,0.0751,0.441,123.18,216547,4
57,Don't Let Me Be Misunderstood,The Singles Plus,The Animals,145693,FALSE,0.546,0.568,11,-9.604,0,0.0285,0.146,0,0.77,0.488,112.584,145693,4
5,Itchycoo Park,"Here Come The Smallfaces, Vol. 1",Various Artists,167773,FALSE,0.599,0.444,9,-13.637,1,0.0621,0.575,0,0.0871,0.701,128.415,167773,4
39,There's A Ghost In My House,The Shadows Of Love: Jon Savage's Intense Tamla 66-68,R. Dean Taylor,142280,FALSE,0.472,0.8,6,-8.255,0,0.0392,0.346,0,0.309,0.863,81.395,142280,4
34,Wild Thing (Re-Recorded / Remastered),Classic Rock Hits,The Troggs,151120,FALSE,0.426,0.698,9,-9.384,1,0.178,0.65,0.0458,0.111,0.575,208.367,151120,4
0,It's a Mod Mod World,Mods Mayday '79,Squire,132106,FALSE,0.394,0.872,9,-8.47,1,0.0798,0.0022,0.00262,0.349,0.586,87.636,132107,4
68,Louie Louie,The Best of The Kingsmen,The Kingsmen,165381,FALSE,0.623,0.709,1,-9.818,0,0.0636,0.102,0,0.0967,0.948,122.394,165381,4
